,text,toxicity
9354,you turned my back on family and made my father a sort of medicine,8.94868717296049e-05
9355,she was a brilliant scatterbrain and her desk had always reflected that,0.989310383796692
9356,see this is another sign of your tragic space dementia all paranoid and crotchety breaks the heart,0.7565075159072876
9357,ill find out a few more things and then i swear ill take you down,0.1364409029483795
9358,please dont reject me,0.0001881592907011
9359,mmm you know all of this different city every night and hotels and puerto fucking rico its fabulous,0.907412052154541
9360,they were murdered by a fowl creature from the depths of hell,0.2285383641719818
9361,shut up i dont wanna hear it,0.9989792108535768
9362,why dont you drop out,0.0004467226681299
9363,you tell that fucking puta that she wants to push her shit on my turf shes gonna have to fucking pay like everybody else,0.9996077418327332
9364,if you dont get us on our way by tomorrow youll never have another chance to lie for i heard two of the men saying that theyd like to run a knife into you and that if you kept them in this hole any longer theyd do it,0.0048541366122663
9365,where the hell do you think youre going,0.9699246883392334
9366,i thought you were a dumb brute,0.999536633491516
9367,shit get out of the car,0.9985736608505248
9368,shut the mumbling susie,0.9722483158111572
9369,so were clear on this drug shit right richie,0.9978602528572084
9370,you can be my bitch,0.9996908903121948
9371,ralloif your mother finds out you were running around this pool whoohoo boy will she be mad at you,0.0135833183303475
9372,you fucking help me,0.9989171028137208
9373,he is a savage,0.9853370785713196
9374,if i sleep out mom beats me with whatevers in her hand if shes sweeping its a broom stick if shes cleaning its a vacuum,0.0053141862154006
9375,to get here you had to be damned before god and men because when you got here you saw what really was,0.8725638389587402
9376,damn ere in new york,0.9984344840049744
9377,how did he arrive here,3.913856562576257e-05
9378,i did no such thing nor did i sir and your rudeness and obscenities wont change anything,0.0286537203937768
9379,the demons are not stupid,0.9174946546554564
9380,marsilius raves of an impossible transformation immediately but louis is no better than his predecessors even if for the present he remains the only bulwark against a wretch like john,0.9556007385253906
9381,i hate us,0.9367011189460754
9382,for reasons either the feds dont know or dont want to reveal its a jerkoff,0.9987057447433472
9383,so she killed him,0.9764806032180786
9384,this set just spelled out something about your telling me in avalon,3.627470141509548e-05
9385,shes wanted my ass for months,0.9991294741630554
9386,she will finally become that monster everyone fears she is,0.9588934779167176
9387,do you think im gonna kill your cancer this permanent,0.9978923201560974
9388,you had sex with subway and i recorded it,0.9968159794807434
9389,you should have stopped at imp and yes you will stand here and take it from me unless youd like to take it from my friend here,0.001336662331596
9390,and during that time he had taken a little something from everyone he had fucked with  and here it all was,0.9617999792099
9391,act like theyre normal act like theyre not ballstothewall crazy,0.0656991004943847
9392,pick up the pace or die highlander,0.0301810130476951
9393,we can fuck tomorrow,0.9959077835083008
9394,theres a whole bunch of fol ks in clark county be pleased to see yellow horace in jail,0.0117481974884867
9395,this boythis devilhe put you up to this,0.896847665309906
9396,what the fuck is that,0.9993182420730592
9397,and then one day you know bless his little heart his wife caught him out back the waffle house with some hooker,0.9788628816604614
9398,i kill because its a means to something,0.9663596749305724
9399,if you have the guts to say i am a transvestite and i dont care,0.2231728285551071
9400,me the orphan son of a beggar woman,0.8332021832466125
9401,you ran your mouth off at a bar,0.908512532711029
9402,and you deserve a c oanchor who gives a crap,0.9995576739311218
9403,if you want an opinion i thought you were crazy before,0.9098999500274658
9404,you blow your father with that mouth,0.9947186708450316
9405,oh that is so lame,0.8139491677284241
9406,leslie whoever it is its a possum,0.0284777656197547
9407,and then i came up with a plan where i could make frank believe that he had a son with our maid josefina all those years ago and i could bilk him out of a shitload of money under the guise that the money was all going to his firstborn son franquito when in fact the money was going to me,0.0174620430916547
9408,we have to find her damn it,0.994639217853546
9409,your worst is fucking good enough for this joint okay,0.996566116809845
9411,i swear to fuck on my mothers grave thats all i know,0.9991757273674012
9412,who the hells that rader asked,0.9407225251197816
9413,your new color scheme is black,0.0077735008671879
9414,i am not gonna kill myself for you,0.9797934293746948
9415,lets do this shit shall we,0.999466598033905
9416,damn it i know im good in a lab okay,0.9961842894554138
9417,i thought you wouldve dropped dead by now,0.9851657152175904
9418,well try six feet of cold steel in the ear just as soon as you let the damn thing go,0.9988293051719666
9419,move fast bitch,0.9995612502098083
9420,you and i use maybe 7 of our brains,0.0571573264896869
9421,what if your enemy  is three inches in front of you what do you do then curl into a ball or do you put your fist through him,0.0609052665531635
9422,ladislans tatiana said sternly youre an underhanded devious man,0.1432440280914306
9423,they used him to fuck us,0.9987278580665588
9424,you can beat so many people by yourself,0.000857246981468
9425,its the fucking smell,0.9986481070518494
9426,yes  sorry you will not have sex,0.9852691292762756
9427,he has been trying to get his shit together since the day we first met,0.998284876346588
9428,wesley six weeks ago i was ordinary and pathetic,0.9621146321296692
9429,yeah well i think i killed a hernandez,0.9076666235923768
9431,rotten luck,0.055994663387537
9432,stacked them neatly in a room in the west wing and then  he put both barrelsof his shotgun in his mouth,0.0160825196653604
9433,i cant find my knight the cat responded from under the bed in a muffled and false voice its ridden off somewhere and i keep getting some frog instead,0.0026627394836395
9434,a crossbow quarrel sang over their heads,0.0013126156991347
9435,oh i guess your throatslicing days are over ahh,0.0466781258583068
9436,did you see how ugly your face was when you said that,0.9916375279426576
9437,we gotta get the fuck out of here,0.9843029975891112
9438,youre all dead because you dont know how to fire weapons on semiautomatic,0.961547315120697
9439,the eres witch has stolen his seed monok ochem said from two paces away,0.0190980695188045
9440,well dump him in the water,0.8586683869361877
9441,if you dontfollow the rules then what are we,4.665931191993877e-05
9442,fucking guy ran 100 yards with a bullet in his heart dougy,0.9995155334472656
9443,do you think its possible that your mom wont love you anymore if she sees how bad youre losing in the game,0.0002744345110841
9444,bloody waste of my time is what i call it,0.9739764928817748
9446,whens the last time anybody learned a goddamn thing,0.9959385395050048
9447,what the hell you doing out in the middle of the night,0.8829538226127625
9448,what the shell,5.575089016929269e-05
9449,burt are we fuckups no,0.9966195821762084
9450,youve got about 20 minutes before you bleed to death,0.9798415899276732
9451,and if you ignite it it will give you a nice little fireball,0.0015113801928237
9452,think im fucking around,0.988846242427826
9453,this biblethumping coon,0.0778430253267288
9454,you know what take mine i hate that android fuck,0.9996446371078492
9455,did mr mill fuck june hutmahuter,0.9908409118652344
9456,im shaving my roommates pussy right now so im a bit distracted,0.9978535771369934
9457,so now im here  at the end of the world with no one to sing for but old men and little shits like you,0.9987002611160278
9458,youre the juggler,0.0176006630063056
9459,no its just a stupid idea,0.9995594620704652
9460,its trashy drop it,0.9782674312591552
9461,should be a pretty safe brain to eat,0.0066798850893974
9462,man you ought to be locked up,0.0629369169473648
9463,i just made you feel like crap and that aint right,0.994746208190918
9464,if were braindead how come you need our help,0.9537513852119446
9465,ill get him off our back,0.0565922744572162
9466,he told me that i was a fool i wouldnt do better,0.9964644908905028
9467,i mean they can fly jetpods but they cant scurry,5.631569365505129e-05
9468,and i probably would have had to paste you one and i dont hurt girls,0.0066571868956089
9469,archer yeah you did can somebody shoot him,0.9627906084060668
9470,never forgave your mother for dumping you on his doorstep,0.0116700744256377
9471,clean shot to the head,0.9567723870277404
9472,youd be cranky too mr im going to memphisgracelandtennessee if you were stuck in a town where theres nothing to do but bumper skiing and chase bats every night of your evil fucking life,0.9859464764595032
9473,tell me shes a screwed up junkie who just happened to drop by,0.9963611960411072
9474,damn good,0.8970234394073486
9475,the garrison commander had wanted them present for the adjuncts arrival  he suspected tavore would desire to question them  and hood knows those irreverent bastards could do with a blistering,0.976342499256134
9476,tell me woman from whose brain have you sprung,0.9864938259124756
9477,next time i come up with a stupid idea just tell me im being stupid okay,0.9994950294494628
9478,if i were registered id send a message by staying home on election daydressed like a clown,0.9797419905662536
9479,people thought if you were a priest you were uncool,0.7246959805488586
9480,you still fucking with it,0.9983673691749572
9481,she patted his bare chest,0.0011456464417278
9483,the spaghetti and meatballs that was stroke of genius,0.0004093270399607
9484,he said he killed it,0.0286009442061185
9485,god damn it,0.9987338185310364
9486,see you at the next bloodbath,0.017344631254673
9487,i thought you know who better than the rabid jackal who ripped my lungs out in my first divorce,0.0223969928920269
9488,aidan you choose these monsters over us,0.0115427859127521
9490,erin you gotta watch those burgers those babies are gonna burn okay,0.9889636039733888
9491,your advice sucked,0.9994331002235411
9492,he stinks something awful,0.9973782300949096
9493,didnt think youd have the guts to show up,0.0027000084519386
9494,tastes like piss water,0.063860960304737
9495,moronic,0.0121221002191305
9496,i wouldve died if you didnt do what you did,0.0247703529894351
9497,but turns out theyre nothing compared to these fags you got in san francisco,0.9967503547668456
9498,they will destroy your supermen,0.0357046462595462
9499,since ive been back the librarians seem kind of evil,0.0113351205363869
9500,he wont love me the littlest bit anymore only hates me,0.0766935870051384
9501,dont fuck around,0.9989209175109864
9502,and he put his face down on her throat afraid,0.1067925840616226
9503,ali is not nice to play with yourballs not in the room,0.0624151267111301
9504,cat money is not important to me,0.0006097906734794
9505,youve been on leave for months and our ratings are in the toilet,0.0054856180213391
9506,she fucking has demerol,0.9947473406791688
9507,theres many a man alive no more of value than a dead dog,0.0256440807133913
9508,unbelievably incredibly endlessly bad dog,0.0135753350332379
9509,do you have any idea how liberating it is to say whatever comes to mind big titties,0.966056227684021
9510,pay me sucka,0.9978153705596924
9511,then maybe we should just go to a motel and fuck all day,0.9945977926254272
9512,i dont wanna hurt you but i will unless you do exactly what i say,0.0253422111272811
9513,wed be incinerated,0.9938880801200868
9514,we are obsessed men who want to keep the world free so that it can continue to breed lunatics like dominique,0.9891125559806824
9515,why do not you say to them that go away to the devil and you do something  something that really you like something for yourself,0.0073699131608009
9516,you wanna take a poke at me,0.034315038472414
9517,well im not a bloody writer,0.7561037540435791
9518,wheres my fucking parade,0.9981924891471864
9519,well its some pretty weird shit right here man right,0.8346941471099854
9520,rats get dead,0.989652931690216
9521,when you take a head off of a vamp they bleed just like a human quarts and quarts of the red stuff,0.0402311943471431
9522,just because youre a woman id give a nonvital organ to make love to doesnt give you the right to,0.0035051885060966
9523,we were so freakin close and we let some idiot who wasnt even smart enough to put on,0.9994358420372008
9524,shes gonna kill you captain this isnt my jurisdiction but i suggest you take him away before i make it my jurisdiction,0.9918379187583924
9525,ah thou wouldst not suffer me to kiss thy mouthjokanaan,0.0321575067937374
9526,is he dying,0.0004880906490143
9527,how did you manage to fool everybody mikey or whatever the hell your name is,0.9688721895217896
9528,i want you to screw god into me,0.986389696598053
9530,what are you fuckheads doing tonight just out of interest,0.9982666969299316
9531,quiet boys and hurry up,0.0006345715955831
9534,cut the head off the snake,0.0049185226671397
9535,could someone please tell tommy tune back there that the discussion is limitedto nonasinine ideas,0.0002728852268774
9536,if you punch me in the nose id understand,0.9779858589172364
9537,what the devil are you doing here,0.7012919783592224
9538,im fucking pissed,0.9848828911781312
9539,i seem to have the only primate in the country thats a dope addict,0.0502146147191524
9540,yeah jesse what the hells taking you guys so long,0.1762054413557052
9541,you said we had two days now they want the money in two hours,3.954125713789836e-05
9542,you tried to kill your daughter,0.9986901879310608
9543,im tired of this shit man,0.9995620846748352
9544,well tell me it was good for fucks sake ill have a nervous breakdown,0.9881114959716796
9545,you know thats strange too,4.37337439507246e-05
9546,you sit in this chair with your back to im,0.0003243551182094
9547,im nuts about you ging,0.9929372668266296
9548,good then ill inject him,0.9922552108764648
9549,from a group of libyans,9.461496665608138e-05
9550,well its been the worst one ever,0.0006000666180625
9551,because after you make friends with those people you start shopping with them then youre dating one and the next thing you know youre going to be on some bad talk show screaming at your baby daddy,0.0016472057905048
9552,i mean it son dont fucking move,0.9974588751792908
9553,oh he has a bigger dick than me too,0.9984460473060608
9554,you lucky fuck,0.999681830406189
9555,there get downstairs little bag of bones,0.0296199508011341
9556,it is killing people,0.0048097549006342
9557,im not the only one fucking up here puchi,0.9936115145683287
9558,horst is uncoordinated slow and leaves a mess,0.2024415135383606
9559,stoolbends a mess,0.0006638168706558
9560,he was always getting the shit kicked out of him in street fights,0.997253715991974
9561,but for the noble house to need an agent now in canton was as foolish as saying the united states of america needed a royal family,0.862906277179718
9562,wwe pamela anderson sex video bb8 big brother 2girls1cup orgasm kama sutra nude sex scenes amnesia ibiza enrique iglesias akon linkin park basshunter jonas brothers sexy girls power rangers mistic forse hentai xxx hanah montana,0.9863189458847046
9563,and i wont know a damn thing about it,0.8125271201133728
9564,jesus grandpa what did you read me this thing for,8.704842912266031e-05
9565,alberts a forensic genius,0.0003602677315939
9566,oh my my look arthur these photos are disgusting but not proof that fleming raped leah shephard,0.9589236974716188
9567,the frakked thing is jammed,0.0232263524085283
9568,little missys packing a brain too,0.7123051881790161
9569,hang on is this from the bins,4.612211341736838e-05
9570,imim sorry but this is like good cop insane cop,0.8209496736526489
9571,united kingdomireland toasters kettles mini ovens filter coffee makers sandwichwaffle makers barbecuesgrills food preparation appliances personal care appliances,5.562360092881136e-05
9572,cause its gonna take a little more than some lame trash talk to get me out of my,0.7744938731193542
9573,shit i guess my invite to this little partay got lost in the mail,0.9786444902420044
9574,go with your mother pal,0.0010197388473898
9575,why was your father not a deputy sheriff in tight with the courthouse crowd,0.0001417676539858
9576,dude how do you think i get all my shit done,0.9962620139122008
9577,instead of settling for some 23yearold airhead who probably doesnt know who the fucking beatles are,0.99900621175766
9578,the principals daughter bull,0.9616113305091858
9579,yeah were all dyingkid,0.0081080021336674
9580,why dont you drink a cup or so then stumble into your little girls room so they can watch you writhe to death as it eats through your organs,0.9813162088394164
9581,all said that she was outside of control and that it would ruin the business of all,5.38550375495106e-05
9582,i said just shut it,0.9948523640632628
9583,yeah cause youre late and you look like crap warmed over,0.9984448552131652
9584,look at that you made the os in rooney into boobs,0.9290080070495604
9585,so what are you gonna do about sport and that old bastard,0.9980441331863404
9586,oh you bad,0.0233752969652414
9587,hes probably a sadist whos getting immense pleasure from his victims suffering,0.9432362914085388
9588,you cant stab anything with this,0.0283068716526031
9589,i know you sebastian i know you and all your nasty little ways,0.1280541718006134
9590,unless you want to hear this one squeal like a girl again id say you should drop your weapons,0.0054537057876586
9591,hey pop can i have a pig too,0.9723682403564452
9592,fuck him i know the coordinates,0.99957937002182
9593,so you almost kill him,0.9811863899230956
9594,man those are some ugly cars,0.1293749958276748
9595,i do not want to kill this guy anyone else on my watch,0.970937728881836
9596,he was wearing saxon garb and i have never journeyed amongst the saxons,7.378310692729428e-05
9597,go on laugh at your old father never mind the nonsense he says,0.9923262596130372
9598,why not wear a sign saying bank robber,0.0003362431016284
9599,well i suppose she does have a nice rack,0.0044767153449356
9600,pop idol haruna yamaguchi,0.9910140633583068
9601,and that involved a black widow and a oneyearold child,0.1359691172838211
9602,men are dingoes,0.9965659976005554
9603,he said man created a vengeful god out of his own bigotry and the devil,0.0226651262491941
9604,weve got 60 in the embassy with guns to their heads right now,0.1343876868486404
9606,get the fuck down,0.9985260367393494
9607,youve never slept on a cardassian mattress,0.0027577246073633
9608,you think i was bitter because jack was seeing some cheapass waitress instead of me,0.9579200148582458
9609,donner stop acting like an ascan,0.0144685823470354
9610,right they should call you motherfuckerover jones to avoid confusion,0.9973586201667786
9611,thats hardly a reason to shoot and kill someone,0.8741006255149841
9612,weil get him on the ground,0.0472125075757503
9613,yeah you think youre hot shit,0.999402642250061
9614,women are forbidden to take up arms,0.0346033833920955
9615,you had a job you were supposed to do last night you little piece of shit,0.9995355606079102
9616,its because holly is kind of a major dork beatboxing,0.990361213684082
9617,get the fuck out of the car,0.996101975440979
9618,you could have turned the gun to steam the bullets to mercury the bottle into goddamn snowflakes but you didnt did you,0.9971970319747924
9619,down on the fucking floor,0.997674524784088
9620,and thats what i love looking like is just like a freak  this girl has,0.9478082060813904
9621,this is stupid,0.9996678829193116
9622,you must accept the fact or something to get used to it that some of the children very sick,0.0004400060279294
9623,thats absurd,0.0057638441212475
9624,look youre just gonna have to find me a better gas station right now or im gonna have to push that damn plane all the way home,0.9941097497940063
9625,i want to know if your man vostrikov is a traitor,0.7819552421569824
9626,does anyone want to hear what youre gonna let in shut up,0.9992613196372986
9627,you stay here if they pry the propeller out of that womans mouth and she starts yapping get the hell out of here,0.9757673144340516
9628,listen sicko,0.0411969497799873
9629,i dont fucking know frank,0.9811634421348572
9630,he must have been a very ugly monk,0.9921048879623412
9631,he told me something new that he did to the drug dealer before he killed him,0.0186596624553203
9632,man whats his problem,7.201420521596447e-05
9633,lets see if some jane knew linnekar there was some stripteaser,0.0001639744004933
9634,it must have been one of the guys fucking around,0.9922343492507936
9636,fuck me fuck me,0.9996724128723145
9637,so if he wants to say table he could say label or he could say chair,3.415820901864208e-05
9638,dont kill me albert,0.9731721878051758
9639,the wife who never wears makeup and whose clothes smell like a hamper,0.0892601683735847
9640,you couldnt even make a goddamn cake,0.9991313815116882
9642,no bullshit,0.9086196422576904
9643,those types of injuries we generally see in children who are forced to perform oral sex,0.9932293891906738
9644,you know i smash new girls all the fucking time always an eight or better and its still never this good what am i doing wrong,0.9601294994354248
9645,ow get off me,0.0690974816679954
9646,ok you damn cop this ones for you,0.9996358156204224
9647,i think youre being mean,0.0003913244872819
9648,im trying to scan it with your dingus i cant connect it with the,0.0017294759163632
9649,this is really fucking bad,0.9490029215812684
9650,you gotta do a white chick too,0.8296464681625366
9651,son of a bitch didnt say a word just opened fire,0.9995874762535096
9652,she aint never gonna hear it from your fucking lips anyhow,0.9992303848266602
9653,im acting like a crazy person,0.0245777610689401
9654,jezzie shoot the tyres,0.9957062602043152
9655,all inmates should be facedown on the ground hands behind your back,0.9715648889541626
9656,yes a vagina full of sand that gave me a bad bad infection requiring a trip to the local doctor who confirmed the infection and also diagnosed a few sand flea bites on my buttock,0.9919920563697816
9657,give it up kyle,5.6663528084754944e-05
9658,theyre either gonna cut him or worse,0.0850026085972786
9659,i would insist that marty cancel all our meetings if you were murdered,0.1168568879365921
9660,i thought it was just a bunch of guys screwing around in a pool,0.8167414665222168
9661,because i dont want to fuckin catch fire,0.8771300911903381
9662,why dont you go back to narnia or wherever the fuck youre from and leave my dad alone,0.9989243149757384
9663,murder weapon included i haul them from the atlantic hold them sell them at fulton,0.7916670441627502
9664,i cant keep this shit up man,0.9994673132896424
9665,if shes anywhere within two kilometres we should get a hit,0.9289161562919616
9666,i shall be a traitor to my country and to you hecate,0.9926611185073853
9667,so get your ass in the car so we can go,0.9987370371818542
9668,stop breaking my window argh,0.0023616412654519
9669,heduhmade some mental errorsyou know,0.0090756705030798
9670,ohh she is nasty miles,0.9953996539115906
9671,frank yeah i know my phones fucked,0.9951785802841188
9672,im calling a koga ninja bird thats in this village,0.0001696873514447
9673,hooker was on the quarterdeck now and crystal and howell the carpenter,0.0001061719012795
9674,comes hot from sacramento and it tells me ive got mineral rights to that whole damn canyon,0.9961054921150208
9675,i mean its a lot of work to be good all the time and frankly pretty dull and probably unnecessary too,0.0001200133920065
9676,fuck yougo home and play with your kids,0.9997119307518004
9677,you follow up on the sex offenders,0.0843606069684028
9678,i could do things inside his head change the shape he thinks he is and hed be down on whatd been his knees and begging to be turned into a frog,0.0632352828979492
9679,no they found a pig gut which is different,0.0162671860307455
9680,fine just give me something crawling with parasites,0.98859965801239
9681,hit the punching bags,0.9321682453155518
9682,but we dont have bulls in this country,0.0003139018081128
9683,remember im nasty youre nice,0.794136643409729
9684,hell make a goddamn fortune,0.994640588760376
9686,all we got to do is find the young girl thats taking you down,0.0002090428606607
9687,i mean what kind of pushover cant even stand up for himself,0.0149850314483046
9688,then where is he,5.127354233991355e-05
9689,its mostly good news for gay people,0.0253066606819629
9690,all right give me your foot,0.0021153159905225
9691,it proves that you tried to kill two birds with one stone,0.0006489930092357
9692,he just has a small dick,0.9987271428108216
9693,yeah or you could pitch in grab a nostril and help me get this face off,0.0381074212491512
9694,youre really bad at that,0.0361645184457302
9695,to hell,0.995587944984436
9696,no satisfied man goes screwing cocktail waitresses,0.0187801867723464
9697,i need you to stay out of my life,0.019126808270812
9698,theres nothing like a death threat from an exgirlfriend to get your dander up,0.9529463052749634
9699,common thieves with a lot to learn,0.8355643153190613
9700,so why dont you just put me in the chair and fry me up real good because i aint going to tell you a damn thing,0.987195074558258
9701,its damned cold out there warm in here,0.9559868574142456
9702,well take the sleeper first,9.075149137061088e-05
9703,i aint stupid homes,0.9706683158874512
9704,jeanclaude gains power through sex not just intercourse but sexual energy lust,0.9874947667121888
9705,i had want to must stick an in its crack,0.0183129999786615
9706,what the hell you,0.9860880970954896
9707,it was my fathers wish that if he died on this island he would be buried with his knights,0.0060015581548213
9708,im goddamned fed up with it,0.7497029900550842
9709,i hate when men pout,0.0553721524775028
9710,now why would you spend so much time trying to teach me how to blow a stupid bubble when you could have been making up for this,0.9994165897369384
9711,a chinese military theoretician who pointed out that in a conflict getting angry which you seem to do a lot of is a tactically and strategically stupid move,0.988431751728058
9712,its just gonna break your fuckin heart,0.993416666984558
9713,youre a bad one ed morgan,0.014418170787394
9714,i need the fucking password,0.989060878753662
9715,theyre growing up so goddamn fast,0.8308571577072144
9716,this is not an embassy i am not a sucker,0.0201635975390672
9717,might be he was shot in hialeah and then dumped here,0.0185340959578752
9718,she is vey ill,0.0005500451079569
9719,look what that bitch delilahsdone to me,0.9995798468589784
9720,hank what maybe walt wants to die like a man,0.9620878100395204
9721,damn this weather,0.9985321760177612
9722,do you know where to hit me on my head to give me amnesia,0.2276926040649414
9723,helenalice im a grownass woman,0.0214472077786922
9724,you trashed my party board damn right,0.9950737357139589
9725,i want an old iron man forever young stark want to go to expo and his party actually lost tony,0.000301856722217
9726,and bam shes murdered,0.0043059457093477
9727,strike,0.0016683127032592
9728,if were not cured soon were dead,0.0139621878042817
9729,no i am gonna just shower her with kindness until she feels so bad she kills it,0.9722418785095216
9730,what the blazes are you on about berry old boy,0.0242733526974916
9731,madmen are the children of god,0.0004286521871108
9732,stoptalking,0.000791054975707
9733,you need to stop fucking around with my friend okay,0.998689353466034
9734,a woman will mistake finally having good sex for a connection,0.1576355546712875
9735,why doesnt he just kill me,0.995412290096283
9736,youll swing for this,0.0003501470491755
9737,the wicked witchs minions,0.0184336509555578
9738,we couldve been killed,0.0045983069576323
9739,want me to dump them,0.9423973560333252
9740,of course an hour later the washington post is calling me on the phone  godless swine,0.99080491065979
9741,vitoller always waved his arms when he spoke if you tied his hands behind his back he would be dumb,0.9992550015449524
9742,since what he said was for me only noise i spent the couple of minutes enjoying the idea of a homicide dick pushing that button and hearing parly voo fransay and hop ing it was lieutenant rowcliff,0.9783137440681458
9743,and she would certainly have pulled the trigger her aim true,0.0186729785054922
9744,if were going to stay here for three weeks we must have some damn structure,0.959144413471222
9745,i was chosen i was by racist italian scientists in order to demonstrate how superior our race is,0.958741009235382
9746,then you cram in a moose and a badger and your motherinlaw too to add some extra spice and you let them fight it out til theyre dead,0.7852176427841187
9748,i promise i wont even sleep with a chinese,0.0509737245738506
9749,sir theres another fucking bomb,0.998903751373291
9750,ill beat you back if you dont leave now,0.0438690185546875
9751,they are outraged by this coarser side of the nature of man and such styrics as display it are cast out and accursed,0.0025197623763233
9752,for christs fucking sakes,0.9992349147796632
9753,and now he knows that hes going to die,0.741499125957489
9754,i turn your soul into a floating log,0.8603705167770386
9756,mona theyre making a porno,0.0145413046702742
9757,so you can help the others with their suicide notes,0.1122686639428138
9758,ii dont want you here anymore,0.1437899321317672
9759,why couldnt this fucking playstation be picked up in london like everybody else,0.9980456829071044
9760,look d nobody in this city is safe with this witch dahlia coming around,0.987313449382782
9761,get out of my house,0.0129826115444302
9762,theyre gonna have that dna shit all on them,0.9894880056381226
9763,he could not conceive that he could feel more wretched and awful than this but he was wrong,0.0169621743261814
9764,were freezing our bollocks off out here,0.1048525720834732
9765,the straps had been pushed down her shoulders exposing small wellformed breasts,0.0198695138096809
9766,so why dont you go do your job and have some goddamn faith that ill do mine,0.9957277774810792
9768,but if you give me the gun you might just have a chance,0.0057216621935367
9769,youll go when i goddamn tell you to go,0.988330900669098
9770,the raindrops burn me,0.0038749489467591
9771,this shit aint gonna work,0.9970024228096008
9772,grey horse youre a laugh,0.0008729986147955
9773,it just seems so ridiculous that every five years i have left out,0.8532295227050781
9774,that was hell down there,0.0331450775265693
9775,no more battles,6.106677028583363e-05
9776,in that case all she has to do is walk up to a television camera and everything weve done in the last few days everything your husbands done in the last 50 years is for nothing,5.510493065230549e-05
9777,she was murdered abducted raped and left for dead five years ago,0.0565853342413902
9778,otherwise youre completely useless to me,0.9952569603919984
9779,by the time he has reached the northern skirts of the valleymenlo park and palo altohe has decided fuck it hell just go to the scene of the action,0.9718165993690492
9780,and i suspect preys on women because women are more easily and more deeply terrified generating more sheer horror than the male of the species,0.0106075759977102
9781,why the fuck didnt you tell me that,0.9988221526145936
9782,thats crazy,0.0003793908690568
9783,shut up and get butcher wing,0.9992859959602356
9784,what what theell was that,0.000346950662788
9785,itll be the ruin of you all,0.0564002096652984
9786,i want their heads hung on the streets,0.9951434135437012
9787,what the hell is he doing in paris,0.9633828401565552
9788,you couldve asked the cop if you didnt just kill him,0.9986729621887208
9789,ill go through all of bolivia without firing a single shot,0.0480284057557582
9790,youre gonna let this fuckin goombah paw your woman like that,0.99895042181015
9791,come on come on titty titty titty get them titties outta here,0.2875130474567413
9792,more blood he thought more goddamn blood cant get away from it cant get away nohow,0.9958200454711914
9794,what do you think we come to see on st anthonys day  when theres the blessing of the animals the sheep s butts,0.0225459244102239
9795,were gonna flip a coin all right,5.769378185505048e-05
9796,and youd better be some fucking use,0.9954480528831482
9797,hes been pretty ampedup lately dont you think,4.725180770037696e-05
9799,he wants to hit us,0.9644420742988586
9800,your mom kicked it in,0.8000169396400452
9801,you cant exactly call that swedish chick ugly,0.767109215259552
9802,what the fucks going on,0.9989666938781738
9803,you just committed suicide for that snake that rat,0.9988794922828674
9804,naomi is your classic poor little rich girl,0.0163939874619245
9805,over the years ve learned to smell a traitor,0.9820780158042908
9806,motherfucker you owe me now mr bigtime shaft,0.9994972944259644
9807,from the galley she heard a cleanup woman say strangest damn thing i ever saw,0.9933372735977172
9808,all right this might be a super long shot but is anybody here a locksmith,6.860221037641168e-05
9809,the vacuous empty world of sex and drugs and rock n roll is not the message i want to send out,0.9111666083335876
9810,its disgusting,0.0484679453074932
9812,told me the other night how bad hickok needed killing,0.988275408744812
9813,bastard,0.9996577501296996
9814,its practically all people do is kill each other,0.9608144760131836
9815,yeah cruel but she had a damn good body,0.988145112991333
9816,garry youre a bad person solo who has no boyfriend paste,0.9680234789848328
9817,i think it best that we remove him from muggle society for a while,0.7610543370246887
9818,for him a setup like thatd be just like a slice of rare roast beef,0.0001270004140678
9819,somewhere between tool using and cave painting homo habilis wouldve figured out to kill the guy with the runny nose,0.9113993644714355
9820,sandy ive been instructed to inform you that the obscene clothing your daughter is wearing,0.0347707644104957
9821,and you dont pull it until you actually want to shoot something,0.2629746198654175
9822,um the skunk ape excretions seem to be jacking up my hormones,0.1099901422858238
9823,hes been beaten about the face,0.8439397811889648
9824,its the way of satan,0.0135557474568486
9825,bullies at school,0.0310174357146024
9826,youre dead elias,0.0926979407668113
9827,yes hes an egghead but thats not what im talking about,0.960239052772522
9828,eww hands off dr perv,0.0012431985232979
9829,who the hell did that to you,0.9632392525672911
9830,danny you cant shoot people in the head so go stand in the corner and face the wall,0.9665351510047911
9831,you think it was lousy of her to seduce ben and you feel badly for him that she got pregnant,0.0057709561660885
9832,if you dont want fish get your ass out of here,0.9990726709365844
9833,he looks as if hes going to die anyway,0.1012166440486908
9834,what the hell are you doing here,0.9834223985671996
9835,you really have a nasty tongue havent you,0.9843221306800842
9836,slowly he unwound himself from the chair in which he had lounged,0.0001296097034355
9837,makes my blood boil,0.0003776272933464
9838,hell no,0.0049584750086069
9839,and even if i was i would have to ask you very politely of course to yank on my dong,0.0170209519565105
9840,it was stupid of me to turn down the extra money,0.996145248413086
9841,before people called him psycho now its the immortal,0.0049546011723577
9842,they are shepherds peasants gypsies,0.9110884070396424
9843,youre in this deep too,0.0001520556397736
9844,i was really gonna sleep with you,0.0435534976422786
9845,coming here in her condition shes resolute one cant forget shes a murderer but still,0.9520948529243468
9846,after that let them die and bring in new workers,0.9881594181060792
